,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
47,20016371,,jt,"ishares gold trust (iau) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 250 units of ishares goldtrust",p,03/12/2020,,"$1,001 - $15,000",,st,iau
48,20017313,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 10 shares accenture plcl funds",p,08/27/2020,,"$1,001 - $15,000",,st,acn
49,20017313,,jt,asml holding n.v. - new york registry shares (asml) [st],s,08/14/2020,,"$1,001 - $15,000",,st,asml
50,20017313,,jt,costco wholesale corporation (cost) [st],p,08/27/2020,,"$1,001 - $15,000",,st,cost
51,20017313,,jt,"ecolab inc. (ecl) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 10 units of ecolab inc.",s,08/27/2020,,"$1,001 - $15,000",,st,ecl
52,20017313,,jt,"fiverr international ltd. ordinary shares, no par value (fvrr) [st]",p,08/27/2020,,"$1,001 - $15,000",,st,fvrr
53,20017313,,jt,"illumina, inc. (ilmn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 5 units illumina inc.",s,08/27/2020,,"$1,001 - $15,000",,st,ilmn
54,20017313,,jt,"intellia therapeutics, inc. (ntla) [st]",s,08/26/2020,,"$1,001 - $15,000",,st,ntla
55,20017313,,jt,"moody's corporation (mco) [st] filing status: new subholding of: stocks, bonds, & mutua description: 15 units moodys corpl funds",p,08/28/2020,,"$1,001 - $15,000",,st,mco
56,20017313,,jt,"nextera energy, inc. (nee) [st]",p,08/28/2020,,"$1,001 - $15,000",,st,nee
57,20017313,,jt,"pepsico, inc. (pep) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 25 units pepsico inc.",s,08/27/2020,,"$1,001 - $15,000",,st,pep
58,20017313,,jt,"regeneron pharmaceuticals, inc. (regn) [st]",s,08/14/2020,,"$1,001 - $15,000",,st,regn
59,20017313,,jt,"roper technologies, inc. (rop) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units roper technologies inc common",p,08/27/2020,,"$1,001 - $15,000",,st,rop
60,20017435,,jt,"pepsico, inc. (pep) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 25 units pepsico inc",s,09/11/2020,,"$1,001 - $15,000",,st,pep
61,20017435,,jt,vgp group [ps],p,09/09/2020,,"$1,001 - $15,000",,ps,
62,20016101,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units accenture plcl funds",p,02/14/2020,,"$1,001 - $15,000",,st,acn
63,20016101,,jt,alphabet inc. - class c capital stock (goog) [st],p,02/19/2020,,"$1,001 - $15,000",,st,goog
64,20016101,,jt,"amazon.com, inc. (amzn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 5 units amazon.com inc.l funds",p,02/19/2020,,"$1,001 - $15,000",,st,amzn
65,20016101,,jt,apple inc. (aapl) [st],p,02/18/2020,,"$1,001 - $15,000",,st,aapl
66,20016101,,jt,cme group inc. - class a (cme) [st],p,02/19/2020,,"$1,001 - $15,000",,st,cme
67,20016101,,jt,"cognex corporation (cgnx) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units cognex corpl funds",p,02/14/2020,,"$1,001 - $15,000",,st,cgnx
68,20016101,,jt,"cryoport, inc. (cyrx) [st]",p,02/18/2020,,"$1,001 - $15,000",,st,cyrx
69,20016101,,jt,"cyrusone inc (cone) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 110 units cyrusoneinc reit",s,02/18/2020,,"$1,001 - $15,000",,st,cone
70,20016101,,jt,daifuku co ltd ordinary shares (daiuf) [st],p,02/19/2020,,"$1,001 - $15,000",,st,daiuf
71,20016101,,jt,"ecolab inc. (ecl) [st] filing status: new subholding of: stocks, bonds, & mutua description: 50 units ecolab inc.l funds",p,02/19/2020,,"$1,001 - $15,000",,st,ecl
72,20016101,,jt,"estee lauder companies, inc. (el) [st]",p,02/19/2020,,"$1,001 - $15,000",,st,el
73,20016101,,jt,"flir systems, inc. (flir) [st] filing status: new subholding of: stocks, bonds, & mutua description: 50 units flir systems incl funds",p,02/14/2020,,"$1,001 - $15,000",,st,flir
74,20016101,,jt,"guardant health, inc. (gh) [st]",p,02/14/2020,,"$1,001 - $15,000",,st,gh
75,20016101,,jt,"horizon global corporation common shares (hzn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 2,625 units horizon discovery ordinary. actual asset namelikely ""hzd""",p,02/17/2020,,"$1,001 - $15,000",,st,hzn
76,20016101,,jt,"illumina, inc. (ilmn) [st]",p,02/14/2020,,"$1,001 - $15,000",,st,ilmn
77,20016101,,jt,"ishares gold trust (iau) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 1,000 units ishares gold trust",p,02/14/2020,,"$15,001 - $50,000",,st,iau
78,20016101,,jt,london stock exchange group plc ordinary shares (ldnxf) [st],p,02/18/2020,,"$1,001 - $15,000",,st,ldnxf
79,20016101,,jt,"lvmh moet hennessy louis vuitton unsponsored american depositary receipt (lvmuy) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 50 units lvmh moet hennessy adr",p,02/18/2020,,"$1,001 - $15,000",,st,lvmuy
80,20016101,,jt,microsoft corporation (msft) [st],p,02/14/2020,,"$1,001 - $15,000",,st,msft
81,20016101,,jt,nestle sa sponsored adr representing registered shares series b (nsrgy) [st],p,02/14/2020,,"$1,001 - $15,000",,st,nsrgy
82,20016101,,jt,"nextera energy, inc. (nee) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 50 units nextera energy inc.",p,02/14/2020,,"$1,001 - $15,000",,st,nee
83,20016101,,jt,"nike, inc. (nke) [st]",p,02/18/2020,,"$1,001 - $15,000",,st,nke
84,20016101,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units novartis ag sponadr",p,02/14/2020,,"$1,001 - $15,000",,st,nvs
85,20016101,,jt,"pepsico, inc. (pep) [st]",p,02/14/2020,,"$1,001 - $15,000",,st,pep
86,20016101,,jt,"roper technologies, inc. (rop) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15 units roper technologies inc.",p,02/14/2020,,"$1,001 - $15,000",,st,rop
87,20016101,,jt,splunk inc. (splk) [st],p,02/19/2020,,"$1,001 - $15,000",,st,splk
88,20016101,,jt,target corporation (tgt) [st],p,02/14/2020,,"$1,001 - $15,000",,st,tgt
89,20016101,,jt,"teladoc health, inc. (tdoc) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units teladoc health inc. common",p,02/14/2020,,"$1,001 - $15,000",,st,tdoc
90,20016101,,jt,terreno realty corporation (trno) [st],p,02/20/2020,,"$1,001 - $15,000",,st,trno
91,20016101,,jt,"tjx companies, inc. (tjx) [st]",p,02/19/2020,,"$1,001 - $15,000",,st,tjx
92,20016101,,jt,"verizon communications inc. (vz) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units verizon communications",p,02/18/2020,,"$1,001 - $15,000",,st,vz
93,20016101,,jt,walt disney company (dis) [st],p,02/19/2020,,"$1,001 - $15,000",,st,dis
94,20013832,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units of accenture plcl funds",p,12/23/2019,,"$1,001 - $15,000",,st,acn
95,20013832,,jt,alphabet inc. - class c capital stock (goog) [st],p,12/23/2019,,"$1,001 - $15,000",,st,goog
96,20013832,,jt,"apple inc. (aapl) [st] filing status: new subholding of: stocks, bonds, & mutua description: 10 units of apple inc.l funds",p,12/23/2019,,"$1,001 - $15,000",,st,aapl
97,20013832,,jt,berkshire hathaway inc. new (brk.b) [st],p,12/24/2020,,"$1,001 - $15,000",,st,brk.b
98,20013832,,jt,"blf fedfund tddxx [cs] filing status: new subholding of: stocks, bonds, & mutual funds description: use of funds from sale of interests in beyer auto dealerships. proceeds were s october 16, 2019, who then immediately invested them inblackrock liqfed fedfunds",p,10/16/2019,,"$1,000,001 - $5,000,000 ent to chevy chase t",,,
99,20013832,,jt,"citigroup, inc. (c) [st] filing status: new subholding of: stocks, bonds, & mutua description: 50 units of citigroup inc.l funds",p,12/23/2019,,"$1,001 - $15,000",,st,c
100,20013832,,jt,cognex corporation (cgnx) [st],p,12/24/2019,,"$1,001 - $15,000",,st,cgnx
101,20013832,,jt,daifuku co ltd ordinary shares (daiuf) [st],p,12/24/2019,,"$1,001 - $15,000",,st,daiuf
102,20013832,,jt,"editas medicine, inc. (edit) [st]",p,12/23/2019,,"$1,001 - $15,000",,st,edit
103,20013832,,jt,"estee lauder companies, inc. (el) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 30 units of estee lauder companies class a",p,12/23/2019,,"$1,001 - $15,000",,st,el
104,20013832,,jt,fanuc limited ordinary shares (fanuf) [st],p,12/24/2019,,"$1,001 - $15,000",,st,fanuf
105,20013832,,jt,"flir systems, inc. (flir) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 35 units of flir systems inc",p,12/23/2019,,"$1,001 - $15,000",,st,flir
106,20013832,,jt,"illumina, inc. (ilmn) [st]",p,12/23/2019,,"$1,001 - $15,000",,st,ilmn
107,20013832,,jt,"intuitive surgical, inc. (isrg) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units of intuitive surgical inc.",p,12/23/2019,,"$1,001 - $15,000",,st,isrg
108,20013832,,jt,lvmh moet hennessy louis vuitton unsponsored american depositary receipt (lvmuy) [st],p,12/23/2019,,"$1,001 - $15,000",,st,lvmuy
109,20013832,,jt,"microsoft corporation (msft) [st] filing status: new subholding of: stocks, bonds, & mutua description: 50 units of microsoft corpl funds",p,12/24/2019,,"$1,001 - $15,000",,st,msft
110,20013832,,jt,msci inc (msci) [st],p,12/23/2019,,"$1,001 - $15,000",,st,msci
111,20013832,,jt,"nasdaq, inc. (ndaq) [st] filing status: new subholding of: stocks, bonds, & mutua description: 15 units of nasdaq inc.l funds",p,12/23/2019,,"$1,001 - $15,000",,st,ndaq
112,20013832,,jt,nestle sa sponsored adr representing registered shares series b (nsrgy) [st],p,12/24/2019,,"$1,001 - $15,000",,st,nsrgy
113,20013832,,jt,"nextera energy, inc. (nee) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15 units of next era energy inc.",p,12/23/2019,,"$1,001 - $15,000",,st,nee
114,20013832,,jt,"nike, inc. (nke) [st]",p,12/24/2019,,"$1,001 - $15,000",,st,nke
115,20013832,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutua description: 20 units if novartis agl funds",p,12/26/2019,,"$1,001 - $15,000",,st,nvs
116,20013832,,jt,nvidia corporation (nvda) [st],p,12/24/2019,,"$1,001 - $15,000",,st,nvda
117,20013832,,jt,"pepsico, inc. (pep) [st] filing status: new subholding of: stocks, bonds, & mutua description: 15 units of pepsico inc.l funds",p,12/24/2019,,"$1,001 - $15,000",,st,pep
118,20013832,,jt,splunk inc. (splk) [st],p,12/24/2019,,"$1,001 - $15,000",,st,splk
119,20013832,,jt,"target corporation (tgt) [st] filing status: new subholding of: stocks, bonds, & mutua description: 40 units of target corpl funds",p,12/23/2019,,"$1,001 - $15,000",,st,tgt
120,20013832,,jt,"teladoc health, inc. (tdoc) [st]",p,12/23/2019,,"$1,001 - $15,000",,st,tdoc
121,20013832,,jt,"tjx companies, inc. (tjx) [st]",p,12/23/2019,,"$1,001 - $15,000",,st,tjx
122,20013832,,jt,"unitedhealth group incorporated common stock (unh) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 20 units of united healthgroup inc.",p,12/23/2019,,"$1,001 - $15,000",,st,unh
123,20013832,,jt,verizon communications inc. (vz) [st],p,12/23/2019,,"$1,001 - $15,000",,st,vz
124,20013832,,jt,"visa inc. (v) [st] filing status: new subholding of: stocks, bonds, & mutua description: 35 units of visa inc class al funds",p,12/23/2019,,"$1,001 - $15,000",,st,v
125,20013832,,jt,walt disney company (dis) [st],p,12/24/2019,,"$1,001 - $15,000",,st,dis
126,20016572,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units accenture plcl funds",s,04/27/2020,,"$1,001 - $15,000",,st,acn
127,20016572,,jt,alphabet inc. - class c capital stock (goog) [st],s,04/27/2020,,"$1,001 - $15,000",,st,goog
128,20016572,,jt,"amazon.com, inc. (amzn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: two units amazon com inc.",s,04/27/2020,,"$1,001 - $15,000",,st,amzn
129,20016572,,jt,apple inc. (aapl) [st],s,04/27/2020,,"$1,001 - $15,000",,st,aapl
130,20016572,,jt,"berkshire hathaway inc. new (brk.b) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15 units berkshire hathaway b",s,04/28/2020,,"$1,001 - $15,000",,st,brk.b
131,20016572,,jt,"citigroup, inc. (c) [st] filing status: new subholding of: stocks, bonds, & mutua description: 100 units citigroup inc.l funds",s,04/27/2020,,"$1,001 - $15,000",,st,c
132,20016572,,jt,cognex corporation (cgnx) [st],s,04/28/2020,,"$1,001 - $15,000",,st,cgnx
133,20016572,,jt,daifuku co ltd ordinary shares (daiuf) [st],s,04/28/2020,,"$1,001 - $15,000",,st,daiuf
134,20016572,,jt,"delta air lines, inc. (dal) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 125 units of delta air lines inc.",s,04/22/2020,,"$1,001 - $15,000",,st,dal
135,20016572,,jt,"delta air lines, inc. (dal) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,dal
136,20016572,,jt,"ecolab inc. (ecl) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units ecolab inc.l funds",s,04/27/2020,,"$1,001 - $15,000",,st,ecl
137,20016572,,jt,"editas medicine, inc. (edit) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,edit
138,20016572,,jt,"estee lauder companies, inc. (el) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 75 units estee lauder companies class a",s,04/27/2020,,"$1,001 - $15,000",,st,el
139,20016572,,jt,fanuc limited ordinary shares (fanuf) [st],s,04/28/2020,,"$1,001 - $15,000",,st,fanuf
140,20016572,,jt,"guardant health, inc. (gh) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,gh
141,20016572,,jt,"illumina, inc. (ilmn) [st] filing status: new subholding of: stocks, bonds, & mutua description: five units illumina inc.l funds",s,04/27/2020,,"$1,001 - $15,000",,st,ilmn
142,20016572,,jt,"intuitive surgical, inc. (isrg) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,isrg
143,20016572,,jt,"london stock exchange group plc ordinary shares (ldnxf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 50 units london stock exchange ordinary",s,04/28/2020,,"$1,001 - $15,000",,st,ldnxf
144,20016572,,jt,lvmh moet hennessy louis vuitton ordinary shares (lvmhf) [st],s,04/28/2020,,"$1,001 - $15,000",,st,lvmhf
145,20016572,,jt,"microsoft corporation (msft) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units microsoft corpl funds",s,04/20/2020,,"$1,001 - $15,000",,st,msft
146,20016572,,jt,microsoft corporation (msft) [st],s,04/27/2020,,"$1,001 - $15,000",,st,msft
147,20016572,,jt,"nasdaq, inc. (ndaq) [st]",s,04/28/2020,,"$1,001 - $15,000",,st,ndaq
148,20016572,,jt,"nestle sa sponsored adr representing registered shares series b (nsrgy) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units nestle nam sponadr",s,04/28/2020,,"$1,001 - $15,000",,st,nsrgy
149,20016572,,jt,"nextera energy, inc. (nee) [st]",s,04/28/2020,,"$1,001 - $15,000",,st,nee
150,20016572,,jt,"nike, inc. (nke) [st] filing status: new subholding of: stocks, bonds, & mutua description: 25 units nike inc class bl funds",s,04/28/2020,,"$1,001 - $15,000",,st,nke
151,20016572,,jt,"pepsico, inc. (pep) [st]",s,04/28/2020,,"$1,001 - $15,000",,st,pep
152,20016572,,jt,"roche holdings ag basel american depositary shares (rhhby) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 250 units roche holdingsag basel",p,04/22/2020,,"$1,001 - $15,000",,st,rhhby
153,20016572,,jt,"roper technologies, inc. (rop) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,rop
154,20016572,,jt,"square, inc. class a (sq) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,sq
155,20016572,,jt,"target corporation (tgt) [st] filing status: new subholding of: stocks, bonds, & mutua description: 50 units target corpl funds",s,04/28/2020,,"$1,001 - $15,000",,st,tgt
156,20016572,,jt,"teladoc health, inc. (tdoc) [st]",s,04/27/2020,,"$1,001 - $15,000",,st,tdoc
157,20016572,,jt,"terreno realty corporation (trno) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 50 units terreno realty corp",s,04/28/2020,,"$1,001 - $15,000",,st,trno
158,20016572,,jt,"tjx companies, inc. (tjx) [st]",s,04/28/2020,,"$1,001 - $15,000",,st,tjx
159,20016572,,jt,"unitedhealth group incorporated common stock (unh) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 10 units united health group inc.",s,04/27/2020,,"$1,001 - $15,000",,st,unh
160,20016572,,jt,verizon communications inc. (vz) [st],s,04/27/2020,,"$1,001 - $15,000",,st,vz
161,20016572,,jt,walt disney company (dis) [st],s,04/27/2020,,"$1,001 - $15,000",,st,dis
162,20017058,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 35 units of accenture plc",s,07/14/2020,,"$1,001 - $15,000",,st,acn
163,20017058,,jt,alphabet inc. - class c capital stock (goog) [st],s,07/14/2020,,"$15,001 - $50,000",,st,goog
164,20017058,,jt,"amazon.com, inc. (amzn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 5 units of amazon.com inc.",s,07/14/2020,,"$15,001 - $50,000",,st,amzn
165,20017058,,jt,apple inc. (aapl) [st],s,07/14/2020,,"$15,001 - $50,000",,st,aapl
166,20017058,,jt,berkshire hathaway inc. new (brk.b) [st],s,07/14/2020,,"$1,001 - $15,000",,st,brk.b
167,20017058,,jt,cme group inc. - class a (cme) [st],s,07/10/2020,,"$1,001 - $15,000",,st,cme
168,20017058,,jt,"cognex corporation (cgnx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 110 units cognex corp",s,07/14/2020,,"$1,001 - $15,000",,st,cgnx
169,20017058,,jt,costco wholesale corporation (cost) [st],s,07/14/2020,,"$1,001 - $15,000",,st,cost
170,20017058,,jt,"cryoport, inc. (cyrx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 310 units of cryoport inc common",s,07/14/2020,,"$1,001 - $15,000",,st,cyrx
171,20017058,,jt,daifuku co ltd ordinary shares (daiuf) [st],s,07/14/2020,,"$15,001 - $50,000",,st,daiuf
172,20017058,,jt,"estee lauder companies, inc. (el) [st]",s,07/14/2020,,"$1,001 - $15,000",,st,el
173,20017058,,jt,"fanuc limited ordinary shares (fanuf) [st] filing status: new subholding of: stocks, bonds, & mutua description: sale of 25 units fanuc ltdl funds",s,07/14/2020,,"$1,001 - $15,000",,st,fanuf
174,20017058,,jt,"goldman sachs group, inc. (gs) [st]",s,07/14/2020,,"$1,001 - $15,000",,st,gs
175,20017058,,jt,"guardant health, inc. (gh) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 50 units guardanthealth inc common",s,07/14/2020,,"$1,001 - $15,000",,st,gh
176,20017058,,jt,"illumina, inc. (ilmn) [st]",s,07/14/2020,,"$1,001 - $15,000",,st,ilmn
177,20017058,,jt,"impinj, inc. (pi) [st] filing status: new subholding of: stocks, bonds, & mutua description: sale of 75 units inpinj inc.l funds",s,07/27/2020,,"$1,001 - $15,000",,st,pi
178,20017058,,jt,"intellia therapeutics, inc. (ntla) [st]",p,07/10/2020,,"$1,001 - $15,000",,st,ntla
179,20017058,,jt,ishares gold trust (iau) [st],s,07/14/2020,,"$1,001 - $15,000",,st,iau
180,20017058,,jt,"london stock exchange group plc ordinary shares (ldnxf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 75 units london stock exchange ordinary",s,07/14/2020,,"$1,001 - $15,000",,st,ldnxf
181,20017058,,jt,lvmh moet hennessy louis vuitton ordinary shares (lvmhf) [st],s,07/14/2020,,"$1,001 - $15,000",,st,lvmhf
182,20017058,,jt,"microsoft corporation (msft) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 130 units microsoftcorp",s,07/14/2020,,"$15,001 - $50,000",,st,msft
183,20017058,,jt,msci inc (msci) [st],s,07/14/2020,,"$15,001 - $50,000",,st,msci
184,20017058,,jt,"nasdaq, inc. (ndaq) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 65 units of nasdaq inc.",s,07/14/2020,,"$1,001 - $15,000",,st,ndaq
185,20017058,,jt,nestle sa sponsored adr representing registered shares series b (nsrgy) [st],s,07/14/2020,,"$1,001 - $15,000",,st,nsrgy
186,20017058,,jt,"nextera energy, inc. (nee) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 85 units nextera energy",s,07/14/2020,,"$15,001 - $50,000",,st,nee
187,20017058,,jt,"nike, inc. (nke) [st]",s,07/14/2020,,"$1,001 - $15,000",,st,nke
188,20017058,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 150 units novartisag spon adr",s,07/14/2020,,"$1,001 - $15,000",,st,nvs
189,20017058,,jt,nvidia corporation (nvda) [st],s,07/14/2020,,"$15,001 - $50,000",,st,nvda
190,20017058,,jt,"pepsico, inc. (pep) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 50 units pepsico inc",s,07/14/2020,,"$1,001 - $15,000",,st,pep
