,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
34,20021951,,sp,lockheed martin corporation (lmt) [st] f_____ s_____: new s_________ o_: creation agents llc 401k,s,11/03/2022,,"$1,001 - $15,000",,st,lmt
35,20021951,,,"paypal holdings, inc. (pypl) [st]",s,11/09/2022,,"$1,001 - $15,000",,st,pypl
36,20021951,,sp,"paypal holdings, inc. (pypl) [st] f_____ s_____: new s_________ o_: creation agents llc 401k",s,11/09/2022,,"$1,001 - $15,000",,st,pypl
37,20021951,,sp,"paypal holdings, inc. (pypl) [st]",s,11/09/2022,,"$1,001 - $15,000",,st,pypl
38,20021705,,,liberty broadband corporation - class a (lbrda) [st] f_____ s_____: new s_________ o_: cindy axne ira,s,09/08/2022,,"$1,001 - $15,000",,st,lbrda
39,20021705,,sp,liberty broadband corporation - class a (lbrda) [st],s,09/08/2022,,"$1,001 - $15,000",,st,lbrda
40,20021705,,sp,liberty broadband corporation - class a (lbrda) [st] f_____ s_____: new s_________ o_: creation agents llc 401k,s,09/08/2022,,"$1,001 - $15,000",,st,lbrda
41,20021555,,sp,liberty broadband corporation - class a (lbrda) [st] f_____ s_____: new s_________ o_: creation agents llc 401k,s,08/12/2022,,"$1,001 - $15,000",,st,lbrda
42,20020618,,jt,"daifuku co ltd ordinary shares (daiuf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 65 units daifuku co ltd",s,03/01/2022,,"$1,001 - $15,000",,st,daiuf
43,20020618,,jt,fanuc limited ordinary shares (fanuf) [st],s,03/01/2022,,"$1,001 - $15,000",,st,fanuf
44,20020618,,jt,"nextera energy, inc. (nee) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 15,000 units nextera energy cap holdings",s,03/07/2022,,"$1,001 - $15,000",,st,nee
45,20020618,,jt,vgp n.v. npv common [ps],s,03/01/2022,,"$15,001 - $50,000",,ps,
46,20020047,,jt,"aia group, ltd. sponsored american depository receipt (aagiy) [st] filing status: new subholding of: stocks, bonds, & mutualfunds description: sale 405 units aia group ltd",s,12/06/2021,,"$1,001 - $15,000",,st,aagiy
47,20020047,,jt,"fiverr international ltd. ordinary shares, no par value (fvrr) [st]",s,12/21/2021,,"$1,001 - $15,000",,st,fvrr
48,20020047,,jt,"guardant health, inc. (gh) [st] filing status: new subholding of: stocks, bonds, & mutualfunds description: sale 35 units guardant health inc common",s,12/22/2021,,"$1,001 - $15,000",,st,gh
49,20020047,,jt,ishares global healthcare etf (ixj) [st],p,12/22/2021,,"$1,001 - $15,000",,st,ixj
50,20020047,,jt,"ishares u.s. telecommunications etf (iyz) [st] filing status: new subholding of: stocks, bonds, & mutualfunds description: purchase ishares us telecommunications",p,12/22/2021,,"$1,001 - $15,000",,st,iyz
51,20020047,,jt,"nasdaq, inc. (ndaq) [st]",p,12/06/2021,,"$1,001 - $15,000",,st,ndaq
52,20020047,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutualfunds description: sale 40 units novartis ag spon adr",s,12/22/2021,,"$1,001 - $15,000",,st,nvs
53,20020047,,jt,verizon communications inc. (vz) [st],s,12/22/2021,,"$1,001 - $15,000",,st,vz
54,20020399,,sp,northwest natural holding company (nwn) [st] filing status: new description: part of my spouse's retirement portfolio.,s,01/28/2022,,"$15,001 - $50,000",,st,nwn
55,20020251,,jt,"berkshire hathaway inc. new (brk.b) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 50 shares of berkshire hathaway class b",s,01/20/2022,,"$15,001 - $50,000",,st,brk.b
56,20020251,,jt,berkshire hathaway inc. new (brk.b) [st],p,01/28/2022,,"$1,001 - $15,000",,st,brk.b
57,20020251,,jt,"block, inc. class a common stock, (sq) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 25 units block inc class a; $1,859 capital gain.",s,01/10/2022,,"$1,001 - $15,000",,st,sq
58,20020251,,jt,"costco wholesale corporation (cost) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units costco wholesale corp",p,01/31/2022,,"$1,001 - $15,000",,st,cost
59,20020251,,jt,"cryoport, inc. (cyrx) [st]",s,01/31/2022,,"$1,001 - $15,000",,st,cyrx
60,20020251,,jt,"cryoport, inc. (cyrx) [st]",s,01/14/2022,,"$1,001 - $15,000",,st,cyrx
61,20020251,,jt,"cvs health corporation (cvs) [st] filing status: new subholding of: stocks, bonds, & mutua description: 49 units cvs health corpl funds",p,01/13/2022,,"$1,001 - $15,000",,st,cvs
62,20020251,,jt,"guardant health, inc. (gh) [st]",s,01/13/2022,,"$1,001 - $15,000",,st,gh
63,20020251,,jt,"ishares msci acwi ex us healthcare etf (axhe) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 35 units ishares s&p global healthcareetf",s,01/27/2022,,"$1,001 - $15,000",,st,axhe
64,20020251,,jt,ishares msci acwi ex us telecommunication services etf (axte) [st],s,01/27/2022,,"$1,001 - $15,000",,st,axte
65,20020251,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 33 units novartis ag sponadr",p,01/27/2022,,"$1,001 - $15,000",,st,nvs
66,20020251,,jt,"pepsico, inc. (pep) [st]",p,01/31/2022,,"$1,001 - $15,000",,st,pep
67,20020251,,jt,"pnc financial services group, inc. (pnc) [st]",s,01/20/2022,,"$1,001 - $15,000",,st,pnc
68,20020251,,jt,"terreno realty corporation (trno) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units terreno realty corp",p,01/10/2022,,"$1,001 - $15,000",,st,trno
69,20020251,,jt,terreno realty corporation (trno) [st],p,01/31/2022,,"$1,001 - $15,000",,st,trno
70,20020251,,jt,"tjx companies, inc. (tjx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 25 units tjx companies inc.",p,01/10/2022,,"$1,001 - $15,000",,st,tjx
71,20020251,,jt,vaneck biotech etf (bbh) [st],s,01/28/2022,,"$1,001 - $15,000",,st,bbh
72,20020251,,jt,"verizon communications inc. (vz) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 54 units verizon communications",p,01/27/2022,,"$1,001 - $15,000",,st,vz
73,20020354,,jt,"accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: stocks, bonds, & mutua description: 5 units accenturel funds",p,02/02/2022,,"$1,001 - $15,000",,st,acn
74,20020354,,jt,accenture plc class a ordinary shares (acn) [st],s,02/28/2022,,"$15,001 - $50,000",,st,acn
75,20020354,,jt,"alphabet inc. - class c capital stock (goog) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 16 units alphabet inc class c",s,02/28/2022,,"$15,001 - $50,000",,st,goog
76,20020354,,jt,"amazon.com, inc. (amzn) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,amzn
77,20020354,,jt,asml holding n.v. - new york registry shares (asml) [st],s,02/28/2022,,"$15,001 - $50,000",,st,asml
78,20020354,,jt,"berkshire hathaway inc. new (brk.b) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 36 units berkshirehathaway inc class b",s,02/28/2022,,"$1,001 - $15,000",,st,brk.b
79,20020354,,jt,berkshire hathaway inc. new (brk.b) [st],p,02/03/2022,,"$1,001 - $15,000",,st,brk.b
80,20020354,,jt,"block, inc. class a common stock, (sq) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 30 units block inc class a; $1,578 capital gain",s,02/10/2022,,"$1,001 - $15,000",,st,sq
81,20020354,,jt,"cadence design systems, inc. (cdns) [st]",s,02/28/2022,,"$1,001 - $15,000",,st,cdns
82,20020354,,jt,"carmax inc (kmx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 290 units of carmax inc. common",s,02/01/2022,,"$15,001 - $50,000",,st,kmx
83,20020354,,jt,cognex corporation (cgnx) [st],s,02/28/2022,,"$1,001 - $15,000",,st,cgnx
84,20020354,,jt,"cryoport, inc. (cyrx) [st]",s,02/28/2022,,"$1,001 - $15,000",,st,cyrx
85,20020354,,jt,"cvs health corporation (cvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 90 units cvs health corp common",s,02/28/2022,,"$1,001 - $15,000",,st,cvs
86,20020354,,jt,ecolab inc. (ecl) [st],s,02/28/2022,,"$1,001 - $15,000",,st,ecl
87,20020354,,jt,"estee lauder companies, inc. (el) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 115 units estee lauder companies class a",s,02/28/2022,,"$15,001 - $50,000",,st,el
88,20020354,,jt,"franco-nevada corporation (fnv) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 35 units franco-nevada corp",s,02/28/2022,,"$1,001 - $15,000",,st,fnv
89,20020354,,jt,"goldman sachs group, inc. (gs) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,gs
90,20020354,,jt,"illumina, inc. (ilmn) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,ilmn
91,20020354,,jt,"impinj, inc. (pi) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 255 units impinj inc common",s,02/28/2022,,"$15,001 - $50,000",,st,pi
92,20020354,,jt,"intellia therapeutics, inc. (ntla) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,ntla
93,20020354,,jt,"intuitive surgical, inc. (isrg) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 75 units intuitive surgical inc.",s,02/28/2022,,"$15,001 - $50,000",,st,isrg
94,20020354,,jt,ishares gold trust shares of the ishares gold trust (iau) [st],s,02/28/2022,,"$1,001 - $15,000",,st,iau
95,20020354,,jt,"jp morgan chase & co. (jpm) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 105 units jp morgan chase & co",s,02/28/2022,,"$1,001 - $15,000",,st,jpm
96,20020354,,jt,kadant inc (kai) [st],s,02/28/2022,,"$1,001 - $15,000",,st,kai
97,20020354,,jt,"lvmh moet hennessy louis vuitton ordinary shares (lvmhf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 175 units lvmh moet hennessy adr",s,02/28/2022,,"$15,001 - $50,000",,st,lvmhf
98,20020354,,jt,microsoft corporation (msft) [st],s,02/28/2022,,"$15,001 - $50,000",,st,msft
99,20020354,,jt,msci inc (msci) [st],s,02/03/2022,,"$1,001 - $15,000",,st,msci
100,20020354,,jt,"msci inc (msci) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 51 units msci inc common",s,02/28/2022,,"$15,001 - $50,000",,st,msci
101,20020354,,jt,"nasdaq, inc. (ndaq) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,ndaq
102,20020354,,jt,"nestle sa sponsored adr representing registered shares series b (nsrgy) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 100 units nestle nam spon adr",s,02/28/2022,,"$1,001 - $15,000",,st,nsrgy
103,20020354,,jt,"nike, inc. (nke) [st]",s,02/28/2022,,"$15,001 - $50,000",,st,nke
104,20020354,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 55 units novartis ag spon adr",s,02/28/2022,,"$1,001 - $15,000",,st,nvs
105,20020354,,jt,nvidia corporation (nvda) [st],s,02/28/2022,,"$15,001 - $50,000",,st,nvda
106,20020354,,jt,"pepsico, inc. (pep) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 45 units of pepsicoinc common",s,02/28/2022,,"$1,001 - $15,000",,st,pep
107,20020354,,jt,"regeneron pharmaceuticals, inc. (regn) [st]",s,02/28/2022,,"$1,001 - $15,000",,st,regn
108,20020354,,jt,"roper technologies, inc. (rop) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 40 units roper technologies inc common",s,02/28/2022,,"$15,001 - $50,000",,st,rop
109,20020354,,jt,target corporation (tgt) [st],s,02/28/2022,,"$15,001 - $50,000",,st,tgt
110,20020354,,jt,"terreno realty corporation (trno) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 225 units terreno realty corp",s,02/28/2022,,"$15,001 - $50,000",,st,trno
111,20020354,,jt,"tjx companies, inc. (tjx) [st]",s,02/28/2022,,"$1,001 - $15,000",,st,tjx
112,20020354,,jt,"unitedhealth group incorporated common stock (unh) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 45 units unitedhealth group inc",s,02/28/2022,,"$15,001 - $50,000",,st,unh
113,20020354,,jt,verizon communications inc. (vz) [st],s,02/28/2022,,"$1,001 - $15,000",,st,vz
114,20020354,,jt,"visa inc. (v) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 70 units visa inc class a",s,02/28/2022,,"$1,001 - $15,000",,st,v
115,20020354,,jt,walt disney company (dis) [st],s,02/28/2022,,"$1,001 - $15,000",,st,dis
116,20020670,,sp,northwest natural holding company (nwn) [st] filing status: new description: dividend reinvestment. part of my spouse'sretirement portfolio.,p,02/15/2022,,"$1,001 - $15,000",,st,nwn
117,20020574,,sp,allstate corporation (all) [st] filing status: new description: part of my spouse's retirement portfolio.,p,02/11/2022,,"$1,001 - $15,000",,st,all
118,20020574,,sp,alphabet inc. - class a (googl) [st],p,02/11/2022,,"$15,001 - $50,000",,st,googl
119,20020574,,sp,amgen inc. (amgn) [st] filing status: new description: part of my spouse's retirement portfolio.,p,02/11/2022,,"$1,001 - $15,000",,st,amgn
120,20020574,,sp,firstenergy corp. (fe) [st] filing status: new description: part of my spouse's retirement portfolio.,p,02/11/2022,,"$1,001 - $15,000",,st,fe
121,20020574,,sp,"healthpeak properties, inc. (peak) [st]",s,02/23/2022,,"$1,001 - $15,000",,st,peak
122,20020574,,sp,hp inc. (hpq) [st] filing status: new description: part of my spouse's retirement portfolio.,s,02/09/2022,,"$15,001 - $50,000",,st,hpq
123,20020574,,sp,imax corporation (imax) [st],p,02/11/2022,,"$1,001 - $15,000",,st,imax
124,20020574,,sp,medtronic plc. ordinary shares (mdt) [st] filing status: new description: part of my spouse's retirement portfolio.,p,02/11/2022,,"$1,001 - $15,000",,st,mdt
125,20020574,,sp,"ventas, inc. (vtr) [st]",p,02/23/2022,,"$15,001 - $50,000",,st,vtr
126,20021169,,sp,northwest natural holding company (nwn) [st] f_____ s_____: new d__________: dividend reinvestment. part of my spouse'sretirement portfolio.,p,05/13/2022,,"$1,001 - $15,000",,st,nwn
127,20020943,,sp,alleghany corporation (y) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,s,04/22/2022,,"$1,001 - $15,000",,st,y
128,20020943,,sp,vodafone group plc - american depositary shares each representing ten ordinary shares (vod) [st],s,04/27/2022,,"$1,001 - $15,000",,st,vod
129,20021152,,sp,"citigroup, inc. (c) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.",s,05/25/2022,,"$1,001 - $15,000",,st,c
130,20021152,,sp,vodafone group plc - american depositary shares each representing ten ordinary shares (vod) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,s,05/03/2022,,"$1,001 - $15,000",,st,vod
131,20020783,,sp,"air products and chemicals, inc. (apd) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.",p,03/10/2022,,"$15,001 - $50,000",,st,apd
132,20021504,,sp,koninklijke philips n.v. ny registry shares (phg) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,p,07/27/2022,,"$1,001 - $15,000",,st,phg
133,20021335,,sp,imax corporation (imax) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,s,06/16/2022,,"$1,001 - $15,000",,st,imax
134,20021335,,sp,imax corporation (imax) [st],s,06/17/2022,,"$1,001 - $15,000",,st,imax
135,20021335,,sp,sanofi - american depositary shares (sny) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,p,05/27/2022,,"$15,001 - $50,000",,st,sny
136,20021335,,sp,"warner bros. discovery, inc. - series a (wbd) [st]",p,06/17/2022,,"$1,001 - $15,000",,st,wbd
137,20021970,,sp,apple inc. (aapl) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,p,10/28/2022,,"$15,001 - $50,000",,st,aapl
138,20021970,,sp,at&t inc. (t) [st],s,10/05/2022,,"$1,001 - $15,000",,st,t
139,20021970,,sp,verizon communications inc. (vz) [st],p,10/10/2022,,"$15,001 - $50,000",,st,vz
140,20022078,,sp,northwest natural holding company (nwn) [st] f_____ s_____: new d__________: dividend reinvestment. part of my spouse'sretirement portfolio.,p,11/15/2022,,"$1,001 - $15,000",,st,nwn
141,20021651,,sp,carrier global corporation (carr) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,p,08/03/2022,,"$1,001 - $15,000",,st,carr
142,20021651,,sp,intel corporation (intc) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,s,08/03/2022,,"$1,001 - $15,000",,st,intc
143,20021651,,sp,northwest natural holding company (nwn) [st],p,08/15/2022,,"$1,001 - $15,000",,st,nwn
144,20021808,,sp,"alaska air group, inc. (alk) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.",p,09/30/2022,,"$1,001 - $15,000",,st,alk
145,20021808,,sp,amgen inc. (amgn) [st],p,09/26/2022,,"$1,001 - $15,000",,st,amgn
146,20021808,,sp,centene corporation (cnc) [st] f_____ s_____: new d__________: part of my spouse's retirement portfolio.,p,09/26/2022,,"$1,001 - $15,000",,st,cnc
147,20021808,,sp,emerson electric company (emr) [st],p,09/26/2022,,"$1,001 - $15,000",,st,emr
148,20020873,,jt,verizon communications inc. (vz) [st] f_____ s_____: new,s,04/11/2022,,"$1,001 - $15,000",,st,vz
149,20020998,,jt,at&t inc. (t) [st] f_____ s_____: amended,s,10/12/2021,,"$1,001 - $15,000",,st,t
150,20020675,,,"air products and chemicals, inc. (apd) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,03/10/2022,,"$1,001 - $15,000 d in error. once i wa",,st,apd
151,20020675,,,"air products and chemicals, inc. (apd) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,apd
152,20020675,,,"alaska air group, inc. (alk) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,alk
153,20020675,,,"alaska air group, inc. (alk) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,alk
154,20020675,,,"alphabet inc. - class a (googl) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,googl
155,20020675,,,alphabet inc. - class a (googl) [st],s,03/14/2022,,"$1,001 - $15,000",,st,googl
156,20020675,,,"amgen inc. (amgn) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,amgn
157,20020675,,,amgen inc. (amgn) [st],s,03/14/2022,,"$1,001 - $15,000",,st,amgn
158,20020675,,,"bank of america corporation (bac) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,bac
159,20020675,,,bank of america corporation (bac) [st],s,03/14/2022,,"$1,001 - $15,000",,st,bac
160,20020675,,,"blackbaud, inc. (blkb) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,blkb
161,20020675,,,"blackbaud, inc. (blkb) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,blkb
162,20020675,,,"blackrock, inc. (blk) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,blk
163,20020675,,,"blackrock, inc. (blk) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,blk
164,20020675,,,"centene corporation (cnc) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,cnc
165,20020675,,,centene corporation (cnc) [st],s,03/14/2022,,"$1,001 - $15,000",,st,cnc
166,20020675,,,"cisco systems, inc. (csco) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,csco
167,20020675,,,"cisco systems, inc. (csco) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,csco
168,20020675,,,"citigroup, inc. (c) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,c
169,20020675,,,"citigroup, inc. (c) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,c
170,20020675,,,"first republic bank (frc) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,frc
171,20020675,,,first republic bank (frc) [st],s,03/14/2022,,"$1,001 - $15,000",,st,frc
172,20020675,,,"flex ltd. - ordinary shares (flex) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,flex
173,20020675,,,flex ltd. - ordinary shares (flex) [st],s,03/14/2022,,"$1,001 - $15,000",,st,flex
174,20020675,,,"goldman sachs group, inc. (gs) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,gs
175,20020675,,,"goldman sachs group, inc. (gs) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,gs
176,20020675,,,"home depot, inc. (hd) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,hd
177,20020675,,,"home depot, inc. (hd) [st]",s,03/14/2022,,"$1,001 - $15,000",,st,hd
178,20020675,,,"intel corporation (intc) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,intc
179,20020675,,,intel corporation (intc) [st],s,03/14/2022,,"$1,001 - $15,000",,st,intc
180,20020675,,,"intercontinental exchange inc. (ice) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,ice
181,20020675,,,intercontinental exchange inc. (ice) [st],s,03/14/2022,,"$1,001 - $15,000",,st,ice
182,20020675,,,"international paper company (ip) [st] filing status: new description: due to miscommunication of the transaction, i sold the stock.with my financialadvisor, this stock was purchase",p,02/24/2022,,"$1,001 - $15,000 d in error. once i wa",,st,ip
183,20020675,,,international paper company (ip) [st],s,03/14/2022,,"$1,001 - $15,000",,st,ip
184,20020675,,,kroger company (kr) [st],s,03/14/2022,,"$1,001 - $15,000",,st,kr
