,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
47,20019824,,sp,global payments inc. (gpn) [st],p,11/16/2021,,"$1,001 - $15,000",,st,gpn
48,20019824,,,global payments inc. (gpn) [st] filing status: new subholding of: cindy axne ira,p,11/16/2021,,"$1,001 - $15,000",,st,gpn
49,20019824,,sp,markel corporation (mkl) [st],s,11/11/2021,,"$1,001 - $15,000",,st,mkl
50,20019824,,sp,markel corporation (mkl) [st] filing status: new subholding of: john axne ira,s,11/11/2021,,"$1,001 - $15,000",,st,mkl
51,20019824,,,markel corporation (mkl) [st],s,11/11/2021,,"$1,001 - $15,000",,st,mkl
52,20019824,,sp,visa inc. (v) [st],p,11/23/2021,,"$1,001 - $15,000",,st,v
53,20019824,,,visa inc. (v) [st] filing status: new subholding of: cindy axne ira,p,11/23/2021,,"$1,001 - $15,000",,st,v
54,20019642,,,ford motor company (f) [st] filing status: new subholding of: schwab ira,s,09/28/2021,,"$1,001 - $15,000",,st,f
55,20019642,,jt,kroger company (kr) [st],s,09/02/2021,,"$1,001 - $15,000",,st,kr
56,20019642,,jt,roblox corporation class a (rblx) [st] filing status: new,s,09/09/2021,,"$1,001 - $15,000",,st,rblx
57,20019642,,jt,roblox corporation class a (rblx) [st],p,09/13/2021,,"$1,001 - $15,000",,st,rblx
58,20019642,,,roblox corporation class a (rblx) [st] filing status: new subholding of: schwab ira,p,09/30/2021,,"$1,001 - $15,000",,st,rblx
59,20019642,,jt,starbucks corporation (sbux) [st],s,09/02/2021,,"$1,001 - $15,000",,st,sbux
60,20019484,,,ford motor company (f) [st] filing status: new subholding of: schwab ira,p,08/30/2021,,"$1,001 - $15,000",,st,f
61,20019484,,,roblox corporation class a (rblx) [st],p,08/30/2021,,"$1,001 - $15,000",,st,rblx
62,20019484,,,roblox corporation class a (rblx) [st] filing status: new,s,08/25/2021,,"$1,001 - $15,000",,st,rblx
63,20019484,,,roblox corporation class a (rblx) [st],s,08/25/2021,,"$1,001 - $15,000",,st,rblx
64,20019793,,,roblox corporation class a (rblx) [st] filing status: new subholding of: schwab ira,s,10/26/2021,,"$15,001 - $50,000",,st,rblx
65,20020002,,jt,"peloton interactive, inc. (pton) [st] filing status: new",p,11/12/2021,,"$1,001 - $15,000",,st,pton
66,20020002,,,"peloton interactive, inc. (pton) [st]",p,11/12/2021,,"$15,001 - $50,000",,st,pton
67,20020002,,,"peloton interactive, inc. (pton) [st] filing status: new subholding of: schwab ira",p,11/15/2021,,"$1,001 - $15,000",,st,pton
68,20020002,,jt,roblox corporation class a (rblx) [st],s,11/09/2021,,"$1,001 - $15,000",,st,rblx
69,20020002,,jt,roblox corporation class a (rblx) [st] filing status: new,p,11/19/2021,,"$1,001 - $15,000",,st,rblx
70,20020002,,,roblox corporation class a (rblx) [st],p,11/02/2021,,"$15,001 - $50,000",,st,rblx
71,20020002,,,(rblx) [st] filing status: new subholding of: schwab ira,,,,"$50,000",,st,rblx
72,20018597,,jt,"editas medicine, inc. (edit) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 195 units editas medicine inc common; cap gains $2,593.",s,04/14/2021,,"$1,001 - $15,000",,st,edit
73,20018597,,jt,"nasdaq, inc. (ndaq) [st]",p,04/29/2021,,"$1,001 - $15,000",,st,ndaq
74,20018597,,jt,"roche holdings ag basel ordinary shares (rhhbf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 150 units roche holdings ltd",s,04/14/2021,,"$1,001 - $15,000",,st,rhhbf
75,20018597,,jt,splunk inc. (splk) [st],s,04/29/2021,,"$1,001 - $15,000",,st,splk
76,20018292,,jt,"aia group, ltd. ordinary shares (aaigf) [st] filing status: new subholding of: stocks, bonds, & mutua description: 350 units aia group ltdl funds",p,02/08/2021,,"$1,001 - $15,000",,st,aaigf
77,20018292,,jt,"estee lauder companies, inc. (el) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 5 units estee lauder companies class a",s,02/19/2021,,"$1,001 - $15,000",,st,el
78,20018292,,jt,"fiverr international ltd. ordinary shares, no par value (fvrr) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 10 units fiverr intlordinary",s,02/26/2021,,"$1,001 - $15,000",,st,fvrr
79,20018292,,jt,"goldman sachs group, inc. (gs) [st]",p,02/08/2021,,"$1,001 - $15,000",,st,gs
80,20018292,,jt,"kadant inc (kai) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15 units kadant inc common",p,02/04/2021,,"$1,001 - $15,000",,st,kai
81,20018292,,jt,nvidia corporation (nvda) [st],s,02/04/2021,,"$1,001 - $15,000",,st,nvda
82,20018292,,jt,"tjx companies, inc. (tjx) [st]",s,02/05/2021,,"$1,001 - $15,000",,st,tjx
83,20017909,,jt,"apple inc. (aapl) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 10 units apple inc.common",s,12/16/2020,,"$1,001 - $15,000",,st,aapl
84,20017909,,jt,"cognex corporation (cgnx) [st] filing status: new subholding of: stocks, bonds, & mutua description: 15 units cognex corpl funds",p,12/03/2020,,"$1,001 - $15,000",,st,cgnx
85,20017909,,jt,ecolab inc. (ecl) [st],p,12/02/2020,,"$1,001 - $15,000",,st,ecl
86,20017909,,jt,"goldman sachs group, inc. (gs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units goldman sachs group inc.",p,12/15/2020,,"$1,001 - $15,000",,st,gs
87,20017909,,jt,kadant inc (kai) [st],p,12/15/2020,,"$1,001 - $15,000",,st,kai
88,20017909,,jt,"lvmh moet hennessy louis vuitton ordinary shares (lvmhf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 10 units lvmh moet hennessy adr",p,12/02/2020,,"$1,001 - $15,000",,st,lvmhf
89,20017909,,jt,microsoft corporation (msft) [st],s,12/23/2020,,"$1,001 - $15,000",,st,msft
90,20017909,,jt,"msci inc (msci) [st] filing status: new subholding of: stocks, bonds, & mutua description: 5 units msci inc class al funds",p,12/03/2020,,"$1,001 - $15,000",,st,msci
91,20017909,,jt,"roper technologies, inc. (rop) [st]",s,12/16/2020,,"$1,001 - $15,000",,st,rop
92,20017909,,jt,"walt disney company (dis) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 10 units the walt disneyco",p,12/07/2020,,"$1,001 - $15,000",,st,dis
93,20018752,,jt,"fiverr intl ltd ord [ps] filing status: new subholding of: stocks, bonds, & mutu location: usal funds description: sale of 10 units fiverr intl ord",s,05/11/2021,,"$1,001 - $15,000",,ps,
94,20018752,,jt,franco-nevada corporation (fnv) [st],p,05/06/2021,,"$1,001 - $15,000",,st,fnv
95,20018752,,jt,"illumina, inc. (ilmn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 5 units illumina inc",s,05/06/2021,,"$1,001 - $15,000",,st,ilmn
96,20018752,,jt,london stock exchange group plc ordinary shares (ldnxf) [st],s,05/17/2021,,"$1,001 - $15,000",,st,ldnxf
97,20018752,,jt,"morgan stanley (ms) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15,000 units morgan stanley fr var 05/04/2027",p,05/13/2021,,"$15,001 - $50,000",,st,ms
98,20018752,,jt,"nasdaq, inc. (ndaq) [st]",p,05/06/2021,,"$1,001 - $15,000",,st,ndaq
99,20018752,,jt,"teladoc health, inc. (tdoc) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 30 units teladoc health inc common",s,05/07/2021,,"$1,001 - $15,000",,st,tdoc
100,20018752,,jt,vgp n.v. npv common [ps],p,05/25/2021,,"$1,001 - $15,000",,ps,
101,20018431,,jt,"amazon.com, inc. (amzn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale one unit amazon.cominc; capital gain $1,354",s,03/18/2021,,"$1,001 - $15,000",,st,amzn
102,20018431,,jt,"cadence design systems, inc. (cdns) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 30 units cadence design system inc.",p,03/03/2021,,"$1,001 - $15,000",,st,cdns
103,20018431,,jt,costco wholesale corporation (cost) [st],s,03/18/2021,,"$1,001 - $15,000",,st,cost
104,20018431,,jt,"editas medicine, inc. (edit) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 30 units editas medicine inc; $305 capital gain",s,03/02/2021,,"$1,001 - $15,000",,st,edit
105,20018431,,jt,"goldman sachs group, inc. (gs) [st]",p,03/01/2021,,"$1,001 - $15,000",,st,gs
106,20018431,,jt,"goldman sachs group, inc. (gs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 10 units goldman sachs group inc",p,03/11/2021,,"$1,001 - $15,000",,st,gs
107,20018431,,jt,"goldman sachs group, inc. (gs) [st]",p,03/18/2021,,"$1,001 - $15,000",,st,gs
108,20018431,,jt,"ishares gold trust (iau) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 275 units ishares goldtrust",s,03/11/2021,,"$1,001 - $15,000",,st,iau
109,20018431,,jt,jp morgan chase & co. (jpm) [st],p,03/11/2021,,"$1,001 - $15,000",,st,jpm
110,20018431,,jt,"jp morgan chase & co. (jpm) [st] filing status: new subholding of: stocks, bonds, & mutua description: 20 units jp morgan chasel funds",p,03/01/2021,,"$1,001 - $15,000",,st,jpm
111,20018431,,jt,jp morgan chase & co. (jpm) [st],p,03/18/2021,,"$1,001 - $15,000",,st,jpm
112,20018431,,jt,"kadant inc (kai) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: eight units kadant inc common",p,03/18/2021,,"$1,001 - $15,000",,st,kai
113,20018431,,jt,kadant inc (kai) [st],p,03/11/2021,,"$1,001 - $15,000",,st,kai
114,20018431,,jt,msci inc (msci) [st],s,03/18/2021,,"$1,001 - $15,000",,st,msci
115,20018431,,jt,"roper technologies, inc. (rop) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 5 units roper teechnologies inc common",s,03/11/2021,,"$1,001 - $15,000",,st,rop
116,20018431,,jt,royal dutch shell plc royal dutch shell american depositary shares (rds.a) [st],p,03/02/2021,,"$1,001 - $15,000",,st,rds.a
117,20018431,,jt,"royal dutch shell plc royal dutch shell american depositary shares (rds.a) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 230 units royal dutch shell; $395 capital gain",s,03/15/2021,,"$1,001 - $15,000",,st,rds.a
118,20018431,,jt,schlumberger n.v. (slb) [st],s,03/15/2021,,"$1,001 - $15,000",,st,slb
119,20018431,,jt,"schlumberger n.v. (slb) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: purchase 160 units schlumberger ltd",p,03/01/2021,,"$1,001 - $15,000",,st,slb
120,20018431,,jt,splunk inc. (splk) [st],s,03/03/2021,,"$1,001 - $15,000",,st,splk
121,20018431,,jt,"tjx companies, inc. (tjx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 75 units tjx companies inc; $566 capital gain",s,03/11/2021,,"$1,001 - $15,000",,st,tjx
122,20018431,,jt,verizon communications inc. (vz) [st],s,03/01/2021,,"$1,001 - $15,000",,st,vz
123,20018096,,jt,"aia group, ltd. sponsored american depository receipt (aagiy) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 350 units aia group ltdnpv com",p,01/12/2021,,"$1,001 - $15,000",,st,aagiy
124,20018096,,jt,asml holding n.v. - new york registry shares (asml) [st],p,01/11/2021,,"$1,001 - $15,000",,st,asml
125,20018096,,jt,"estee lauder companies, inc. (el) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units estee lauder companies class a",p,01/19/2021,,"$1,001 - $15,000",,st,el
126,20018096,,jt,fanuc limited ordinary shares (fanuf) [st],p,01/19/2021,,"$1,001 - $15,000",,st,fanuf
127,20018096,,jt,"goldman sachs group, inc. (gs) [st]",p,01/15/2021,,"$1,001 - $15,000",,st,gs
128,20018096,,jt,"intellia therapeutics, inc. (ntla) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 75 units intellia therapeutics inc.",s,01/15/2021,,"$1,001 - $15,000",,st,ntla
129,20018096,,jt,"moody's corporation (mco) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 15 units moody's corp",s,01/11/2021,,"$1,001 - $15,000",,st,mco
130,20018096,,jt,nestle sa sponsored adr representing registered shares series b (nsrgy) [st],s,01/11/2021,,"$1,001 - $15,000",,st,nsrgy
131,20018096,,jt,"nestle sa sponsored adr representing registered shares series b (nsrgy) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 20 units nestle nam spon adr",s,01/15/2021,,"$1,001 - $15,000",,st,nsrgy
132,20018096,,jt,"nvidia corporation (nvda) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 5 units nvidia corp",s,01/15/2021,,"$1,001 - $15,000",,st,nvda
133,20018096,,jt,nvidia corporation (nvda) [st],s,01/11/2021,,"$1,001 - $15,000",,st,nvda
134,20018096,,jt,"splunk inc. (splk) [st] filing status: new subholding of: stocks, bonds, & mutua description: sale of 20 units splunkl funds",s,01/11/2021,,"$1,001 - $15,000",,st,splk
135,20018096,,jt,verizon communications inc. (vz) [st],s,01/11/2021,,"$1,001 - $15,000",,st,vz
136,20019022,,jt,"alphabet inc. - class c capital stock (goog) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: one unit alphabet inc class c",p,06/24/2021,,"$1,001 - $15,000",,st,goog
137,20019022,,jt,apple inc. (aapl) [st],s,06/18/2021,,"$1,001 - $15,000",,st,aapl
138,20019022,,jt,"asml holding n.v. - new york registry shares (asml) [st] filing status: new subholding of: stocks, bonds, & mutua description: 3 units asml holding nvl funds",p,06/17/2021,,"$1,001 - $15,000",,st,asml
139,20019022,,jt,berkshire hathaway inc. new (brk.b) [st],p,06/18/2021,,"$1,001 - $15,000",,st,brk.b
140,20019022,,jt,daifuku co ltd ordinary shares (daiuf) [st],s,06/18/2021,,"$1,001 - $15,000",,st,daiuf
141,20019022,,jt,"ecolab inc. (ecl) [st] filing status: new subholding of: stocks, bonds, & mutua description: sale 20 units ecolab inc.l funds",s,06/17/2021,,"$1,001 - $15,000",,st,ecl
142,20019022,,jt,franco-nevada corporation (fnv) [st],p,06/21/2021,,"$1,001 - $15,000",,st,fnv
143,20019022,,jt,"microsoft corporation (msft) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 15 units microsoft corp",s,06/18/2021,,"$1,001 - $15,000",,st,msft
144,20019022,,jt,"nextera energy, inc. (nee) [st]",p,06/08/2021,,"$1,001 - $15,000",,st,nee
145,20019022,,jt,"nextera energy, inc. (nee) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 175 units nextera energy inc",s,06/17/2021,,"$1,001 - $15,000",,st,nee
146,20019022,,jt,"regeneron pharmaceuticals, inc. (regn) [st]",p,06/17/2021,,"$1,001 - $15,000",,st,regn
147,20019022,,jt,"teladoc health, inc. (tdoc) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 15 units teladoc health inc common",s,06/21/2021,,"$1,001 - $15,000",,st,tdoc
148,20019110,,jt,"intellia therapeutics, inc. (ntla) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 65 units intellia therapeutics",s,07/21/2021,,"$1,001 - $15,000",,st,ntla
149,20019110,,jt,"nextera energy, inc. (nee) [st]",s,07/21/2021,,"$15,001 -",,st,nee
150,20019110,,jt,"regeneron pharmaceuticals, inc. (regn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 4 units regeneron pharmaceuticals",p,07/21/2021,,"$1,001 - $15,000",,st,regn
151,20019110,,jt,"vgp n.v. npv common [ps] filing status: new subholding of: stocks, bonds, & mutua location: bel funds description: 15 units vgp n.v. npv common",p,07/15/2021,,"$1,001 - $15,000",,ps,
152,20019339,,jt,"cadence design systems, inc. (cdns) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 15 units cadence design system inc",p,08/18/2021,,"$1,001 - $15,000",,st,cdns
153,20019339,,jt,daifuku co ltd ordinary shares (daiuf) [st],s,08/06/2021,,"$1,001 - $15,000",,st,daiuf
154,20019339,,jt,"ishares gold trust shares of the ishares gold trust (iau) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 77 units ishares gold trust, capital gain $339",s,08/05/2021,,"$1,001 - $15,000",,st,iau
155,20019339,,jt,"teladoc health, inc. (tdoc) [st]",s,08/18/2021,,"$1,001 - $15,000",,st,tdoc
156,20019339,,jt,"tjx companies, inc. (tjx) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 25 units tjx companies; capital gains $232",s,08/05/2021,,"$1,001 - $15,000",,st,tjx
157,20019292,,jt,wells fargo & company (wfc) [st] filing status: new subholding of: et - investment,s,08/06/2021,,"$1,001 - $15,000",,st,wfc
158,20019648,,jt,"berkshire hathaway inc. new (brk.b) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: 5 units berkshire hathaway inc class b",p,10/29/2021,,"$1,001 - $15,000",,st,brk.b
159,20019648,,jt,franco-nevada corporation (fnv) [st],s,10/04/2021,,"$1,001 - $15,000",,st,fnv
160,20019648,,jt,"impinj, inc. (pi) [st] filing status: new subholding of: stocks, bonds, & mutua description: 30 units impinj inc.l funds",p,10/04/2021,,"$1,001 - $15,000",,st,pi
161,20019648,,jt,"intellia therapeutics, inc. (ntla) [st]",s,10/29/2021,,"$1,001 - $15,000",,st,ntla
162,20019648,,jt,"lvmh moet hennessy louis vuitton ordinary shares (lvmhf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 10 units lvmh moet hennessy adr;capital gains $379",s,10/29/2021,,"$1,001 - $15,000",,st,lvmhf
163,20019506,,jt,"aia group ltd npv common [ps] filing status: new subholding of: stocks, bonds, & mutua location: hong kong, cnl funds description: sale of 295 units of aia group ltd npv common; no capital gain",s,09/27/2021,,"$1,001 - $15,000",,ps,
164,20019506,,jt,"cadence design systems, inc. (cdns) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: purchase 15 units cadencedesign system inc,",p,09/20/2021,,"$1,001 - $15,000",,st,cdns
165,20019506,,jt,cognex corporation (cgnx) [st],s,09/17/2021,,"$1,001 - $15,000",,st,cgnx
166,20019506,,jt,"costco wholesale corporation (cost) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: purchase 5 units costco wholesale corp",p,09/17/2021,,"$1,001 - $15,000",,st,cost
167,20019506,,jt,"cryoport, inc. (cyrx) [st]",s,09/21/2021,,"$1,001 - $15,000",,st,cyrx
168,20019506,,jt,fanuc limited ordinary shares (fanuf) [st],s,08/28/2021,,"$1,001 - $15,000",,st,fanuf
169,20019506,,jt,"illumina, inc. (ilmn) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 5 units illumina inc; cap gain of $700",s,09/17/2021,,"$1,001 - $15,000",,st,ilmn
170,20019506,,jt,"intellia therapeutics, inc. (ntla) [st]",s,09/20/2021,,"$1,001 - $15,000",,st,ntla
171,20019506,,jt,"novartis ag (nvs) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 35 units of novartis ag",s,09/17/2021,,"$1,001 - $15,000",,st,nvs
172,20019506,,jt,"regeneron pharmaceuticals, inc. (regn) [st]",p,09/17/2021,,"$1,001 - $15,000",,st,regn
173,20019506,,jt,"square, inc. class a (sq) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 20 units square inc class a; cap gains $1,480",s,09/17/2021,,"$1,001 - $15,000",,st,sq
174,20019506,,jt,unitedhealth group incorporated common stock (unh) [st],s,09/17/2021,,"$1,001 - $15,000",,st,unh
175,20019506,,jt,"visa inc. (v) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 40 units visa inc class a; capital gains of $1,699",s,09/20/2021,,"$1,001 - $15,000",,st,v
176,20019506,,jt,visa inc. (v) [st],s,09/20/2021,,"$1,001 - $15,000",,st,v
177,20019895,,jt,"daifuku co ltd ordinary shares (daiuf) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 40 units daifuku co ltd; capital gains $1,435",s,11/01/2021,,"$1,001 - $15,000",,st,daiuf
178,20019895,,jt,nvidia corporation (nvda) [st],s,11/26/2021,,"$1,001 - $15,000",,st,nvda
179,20019895,,jt,"square, inc. class a (sq) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 15 units square inc class a; capital gain$2,055",s,11/26/2021,,"$1,001 - $15,000",,st,sq
180,20019895,,jt,"square, inc. class a (sq) [st]",s,11/01/2021,,"$1,001 - $15,000",,st,sq
181,20019895,,jt,"teladoc health, inc. (tdoc) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale 35 units teladoc health inc common; capital gain $900",s,11/26/2021,,"$1,001 - $15,000",,st,tdoc
182,20019895,,jt,"tjx companies, inc. (tjx) [st]",p,11/26/2021,,"$1,001 - $15,000",,st,tjx
183,20019895,,jt,"visa inc. (v) [st] filing status: new subholding of: stocks, bonds, & mutual funds description: sale of 5 units visa inc class a; $156 capitalgain",s,11/01/2021,,"$1,001 - $15,000",,st,v
184,20018321,,sp,embraer s.a. (erj) [st] filing status: new description: part of my spouse's retirement portfolio.,p,02/16/2021,,"$1,001 - $15,000",,st,erj
185,20018321,,sp,embraer s.a. (erj) [st],p,02/17/2021,,"$1,001 - $15,000",,st,erj
186,20018338,,sp,northwest natural holding company (nwn) [st] filing status: new description: dividend reinvestment. part of my spouse's retirement portfolio.,p,02/12/2021,,"$1,001 - $15,000",,st,nwn
187,20018142,,sp,alphabet inc. - class a (googl) [st] filing status: new description: part of my spouse's retirement portfolio.,p,01/27/2021,,"$1,001 - $15,000",,st,googl
188,20018142,,sp,"coherent, inc. (cohr) [st]",s,01/19/2021,,"$1,001 - $15,000",,st,cohr
189,20018142,,sp,flex ltd. - ordinary shares (flex) [st] filing status: new description: part of my spouse's retirement portfolio.,s,01/05/2021,,"$1,001 - $15,000",,st,flex
190,20018142,,sp,flex ltd. - ordinary shares (flex) [st],s,01/06/2021,,"$1,001 - $15,000",,st,flex
191,20018142,,sp,kroger company (kr) [st] filing status: new description: part of my spouse's retirement portfolio.,s,01/27/2021,,"$1,001 - $15,000",,st,kr
192,20018142,,sp,viacomcbs inc. - class b (viac) [st],s,01/27/2021,,"$15,001 - $50,000",,st,viac
193,20018812,,sp,northwest natural holding company (nwn) [st] filing status: new description: dividend reinvestment. part of my spouse's retirement portfolio.,p,05/14/2021,,"$1,001 - $15,000",,st,nwn
